  -2.9751477e+01   3.3391530e+00   4.2514061e+01
  -2.9749794e+01   1.0931701e+01   4.0794863e+01
  -2.9728293e+01   7.3370160e+00   3.2340212e+01
  -2.9726647e+01   1.0936452e+01   3.9241824e+01
  -2.9720565e+01   1.9553411e+01   3.2605905e+01
  -2.9708469e+01   6.2670240e+00   3.9391918e+01
  -2.9689877e+01   6.1548530e+00   3.6375961e+01
  -2.9661844e+01   1.0730111e+01   4.1301556e+01
  -2.9660127e+01   6.1260240e+00   3.9518883e+01
  -2.9653521e+01   1.6055328e+01   2.6270300e+01
  -2.9631677e+01   3.5031530e+00   4.1881061e+01
  -2.9628277e+01   1.0751653e+01   3.8714961e+01
  -2.9627792e+01   1.2511337e+01   3.1367534e+01
  -2.9595024e+01   4.0612530e+00   4.2047321e+01
  -2.9586487e+01   1.0711186e+01   4.2794163e+01
  -2.9573617e+01   3.3437200e+00   4.3135248e+01
  -2.9548777e+01   6.4956530e+00   3.9880261e+01
  -2.9542577e+01   1.5019530e+00   3.9675361e+01
  -2.9530321e+01   1.0551786e+01   4.1785221e+01
  -2.9519577e+01   1.5780453e+01   2.8892161e+01
  -2.9506577e+01   1.9304530e+00   3.8301461e+01
  -2.9497363e+01   4.5652100e+00   4.2229681e+01
  -2.9486777e+01   1.0438453e+01   3.3707761e+01
  -2.9476152e+01   5.6260090e+00   3.0514570e+01
  -2.9425490e+01   6.1631600e+00   3.1863129e+01
  -2.9412481e+01   6.6084520e+00   4.0370167e+01
  -2.9401871e+01   8.1512630e+00   4.7398747e+01
  -2.9400414e+01   1.2659012e+01   3.0961905e+01
  -2.9379192e+01   5.9476000e+00   3.1479892e+01
  -2.9377253e+01   1.0047163e+01   3.4113956e+01
  -2.9357144e+01   5.0071290e+00   4.2426028e+01
  -2.9340774e+01   3.3464020e+00   4.3693195e+01
  -2.9313705e+01   1.0381748e+01   4.2248936e+01
  -2.9295652e+01   2.1403530e+00   3.8747524e+01
  -2.9290271e+01   1.9682765e+01   3.2706418e+01
  -2.9277065e+01   2.1515240e+00   5.0087584e+01
  -2.9276189e+01   6.7212510e+00   4.0860075e+01
  -2.9274853e+01   9.6816080e+00   3.4533530e+01
  -2.9266185e+01   2.6489890e+00   4.9984316e+01
  -2.9254442e+01   6.4432420e+00   3.2121126e+01
  -2.9222049e+01   7.0941000e+00   3.2297277e+01
  -2.9219577e+01   3.2124530e+00   4.9901761e+01
  -2.9213261e+01   1.5762915e+01   2.8417601e+01
  -2.9210328e+01   3.7290670e+00   4.9456810e+01
  -2.9205593e+01   1.7269810e+00   5.0209471e+01
  -2.9190506e+01   5.3797260e+00   4.2634414e+01
  -2.9184495e+01   4.2505640e+00   4.9187601e+01
  -2.9183752e+01   5.7777060e+00   3.0959368e+01
  -2.9183278e+01   9.3622200e+00   3.4965961e+01
  -2.9181477e+01   1.0100053e+01   4.2867661e+01
  -2.9178919e+01   1.6363949e+01   2.5992413e+01
  -2.9178160e+01   1.2820212e+01   3.0588734e+01
  -2.9156505e+01   1.7205650e+00   4.0010394e+01
  -2.9139902e+01   6.8340500e+00   4.1349983e+01
  -2.9127286e+01   4.7767940e+00   4.9142615e+01
  -2.9113077e+01   1.0212753e+01   4.2715661e+01
  -2.9106232e+01   9.1094300e+00   3.5410727e+01
  -2.9084761e+01   2.3502690e+00   3.9193596e+01
  -2.9077754e+01   3.1022480e+00   5.0442828e+01
  -2.9062786e+01   3.3477000e+00   4.4155778e+01
  -2.9056675e+01   9.7505480e+00   4.3454569e+01
  -2.9047418e+01   8.9436700e+00   3.5867306e+01
  -2.9039477e+01   3.2352530e+00   5.8811461e+01
  -2.9010536e+01   8.8853540e+00   3.6335177e+01
  -2.9003620e+01   6.9468500e+00   4.1839893e+01
  -2.8986498e+01   8.8891470e+00   3.6821619e+01
  -2.8965103e+01   8.8994250e+00   3.7328908e+01
  -2.8960365e+01   1.3039274e+01   3.0238609e+01
  -2.8960277e+01   1.7365853e+01   3.6572661e+01
  -2.8949977e+01   1.6860353e+01   4.6055761e+01
  -2.8947142e+01   8.9149440e+00   3.7849920e+01
  -2.8933407e+01   8.9344610e+00   3.8377535e+01
  -2.8931777e+01   9.4010530e+00   4.4041461e+01
  -2.8930671e+01   9.3544450e+00   4.3528414e+01
  -2.8929565e+01   9.3078320e+00   4.3015368e+01
  -2.8928458e+01   9.2612150e+00   4.2502322e+01
  -2.8927352e+01   9.2145920e+00   4.1989277e+01
  -2.8926577e+01   1.9244153e+01   3.0792361e+01
  -2.8926195e+01   9.1669380e+00   4.1476268e+01
  -2.8924779e+01   9.1139860e+00   4.0963445e+01
  -2.8924689e+01   8.9567310e+00   3.8904628e+01
  -2.8923354e+01   9.0608530e+00   4.0450629e+01
  -2.8922245e+01   9.0141600e+00   3.9937587e+01
  -2.8921778e+01   8.9805270e+00   3.9424088e+01
  -2.8918533e+01   2.9418930e+00   5.0949740e+01
  -2.8917677e+01  -2.7397470e+00   4.5665161e+01
  -2.8915678e+01   5.7026280e+00   4.2860090e+01
  -2.8908809e+01   5.3080930e+00   4.9213323e+01
  -2.8887777e+01   1.3922653e+01   2.2480061e+01
  -2.8878877e+01   2.0259053e+01   2.8864361e+01
  -2.8873902e+01   2.5602030e+00   3.9639674e+01
  -2.8870625e+01   1.5717847e+01   2.8028098e+01
  -2.8869220e+01   2.1400400e+00   4.0067052e+01
  -2.8867342e+01   7.0596500e+00   4.2329804e+01
  -2.8864977e+01   8.0095530e+00   4.7678161e+01
  -2.8861280e+01   1.3520780e+00   5.0357024e+01
  -2.8804711e+01   9.4330580e+00   4.4588349e+01
  -2.8786613e+01   1.9527569e+01   3.2540960e+01
  -2.8779887e+01   1.0623641e+01   4.2531066e+01
  -2.8776977e+01   1.1057253e+01   2.4567461e+01
  -2.8768237e+01   2.9265340e+00   5.9209898e+01
  -2.8749494e+01   3.3481170e+00   4.4490870e+01
  -2.8746746e+01   1.3334550e+01   2.9907525e+01
  -2.8744463e+01   2.7444290e+00   5.1420463e+01
  -2.8743277e+01   3.6331530e+00   2.9694461e+01
  -2.8733277e+01   5.6827530e+00   3.0320261e+01
  -2.8731069e+01   7.1724500e+00   4.2819717e+01
  -2.8710477e+01   6.8308530e+00   3.2281361e+01
  -2.8703061e+01   8.2417270e+00   4.5828962e+01
  -2.8701917e+01   9.4461740e+00   4.5134440e+01
  -2.8698658e+01   8.5244440e+00   4.6329284e+01
  -2.8691877e+01   1.7542153e+01   3.7500261e+01
  -2.8666798e+01   8.8299100e+00   4.6823317e+01
  -2.8663077e+01   2.7701530e+00   4.0085761e+01
  -2.8655586e+01   1.6645602e+01   2.5713607e+01
  -2.8650273e+01   7.9792710e+00   4.5322248e+01
  -2.8649661e+01   8.3650460e+00   4.8069087e+01
  -2.8636803e+01   9.4488340e+00   4.5679770e+01
  -2.8622507e+01   1.6131893e+01   4.3893868e+01
  -2.8607591e+01   9.4189540e+00   4.6224327e+01
  -2.8594800e+01   7.2852510e+00   4.3309630e+01
  -2.8589686e+01   1.6351281e+01   4.3326790e+01
  -2.8587384e+01   9.3091030e+00   4.6768043e+01
  -2.8582577e+01   5.8443530e+00   4.9434761e+01
  -2.8579577e+01   9.1557530e+00   4.7310961e+01
  -2.8575829e+01   1.9367969e+01   3.1183699e+01
  -2.8570212e+01   1.7095771e+01   4.5721184e+01
  -2.8557838e+01   2.5216040e+00   5.1853162e+01
  -2.8545669e+01   1.7681164e+01   3.6570039e+01
  -2.8537496e+01   1.3693040e+01   2.9598217e+01
  -2.8530807e+01   1.6673331e+01   4.2848166e+01
  -2.8519693e+01   5.9801300e+00   4.3104205e+01
  -2.8514132e+01   7.7348740e+00   4.4809048e+01
  -2.8512282e+01   8.7585180e+00   4.8431926e+01
  -2.8506067e+01   9.4065150e+00   4.7876608e+01
  -2.8503224e+01  -2.3586360e+00   4.5782220e+01
  -2.8489548e+01   1.5551755e+01   2.7714180e+01
  -2.8486277e+01   1.6233453e+01   4.4277661e+01
  -2.8472077e+01  -1.7575470e+00   5.4983161e+01
  -2.8464534e+01   2.6004090e+00   5.9493789e+01
  -2.8460637e+01   1.4263911e+01   2.2318220e+01
  -2.8458536e+01   7.3980520e+00   4.3799545e+01
  -2.8448703e+01   9.5686190e+00   4.8465218e+01
  -2.8447077e+01   5.0504530e+00   5.3702861e+01
  -2.8446677e+01   1.1034553e+01   4.2346561e+01
  -2.8439264e+01   1.1480887e+01   2.4576511e+01
  -2.8438846e+01   6.1400920e+00   4.9877884e+01
  -2.8437901e+01   9.1919090e+00   4.8767772e+01
  -2.8436534e+01   1.6985276e+01   4.2733828e+01
  -2.8419693e+01   3.0807920e+00   4.0517986e+01
  -2.8417877e+01   1.7842579e+01   3.7161655e+01
  -2.8408770e+01   3.3446630e+00   4.4671491e+01
  -2.8404777e+01   9.6670530e+00   4.9077661e+01
  -2.8398472e+01   2.0491268e+01   2.8867706e+01
  -2.8393154e+01   5.8017550e+00   2.9912004e+01
  -2.8374777e+01   2.1351753e+01   4.5075361e+01
  -2.8367914e+01   9.7868140e+00   4.9633851e+01
  -2.8352224e+01   2.2404850e+00   5.2252978e+01
  -2.8350377e+01   1.0376530e+00   5.0526961e+01
  -2.8336524e+01   7.7050700e+00   4.7675074e+01
  -2.8332809e+01   1.4101742e+01   2.9313417e+01
  -2.8322277e+01   7.5108530e+00   4.4289461e+01
  -2.8317693e+01   1.9523771e+01   3.2271320e+01
  -2.8306777e+01   1.5333853e+01   3.1240061e+01
  -2.8299203e+01  -1.3996880e+00   5.4617496e+01
  -2.8295277e+01   6.4341350e+00   5.0322163e+01
  -2.8236027e+01   1.5147103e+01   3.0701711e+01
  -2.8225096e+01   1.9491736e+01   3.1575066e+01
  -2.8223760e+01   6.9952300e+00   4.3847340e+01
  -2.8219977e+01   2.0161653e+01   3.8334161e+01
  -2.8217333e+01   1.8059403e+01   3.6551958e+01
  -2.8206036e+01   6.9046270e+00   3.2408238e+01
  -2.8204868e+01   3.4250110e+00   4.0921417e+01
  -2.8201221e+01   1.4819492e+01   2.8539223e+01
  -2.8200077e+01   5.3529530e+00   5.5946761e+01
  -2.8199446e+01   1.7357397e+01   4.5404355e+01
  -2.8190111e+01   1.5051550e+01   2.8010201e+01
  -2.8182388e+01   1.6872207e+01   2.5419940e+01
  -2.8174875e+01   1.8164274e+01   3.6822455e+01
  -2.8165277e+01   1.4960353e+01   3.0163361e+01
  -2.8157777e+01   3.9369530e+00   4.7088761e+01
  -2.8151868e+01   6.7264660e+00   5.0767594e+01
  -2.8149477e+01   5.2817530e+00   4.9084561e+01
  -2.8148327e+01   1.1922249e+01   2.4596178e+01
  -2.8142268e+01   1.7326677e+01   4.2777485e+01
  -2.8140975e+01   5.4310480e+00   5.4003752e+01
  -2.8132877e+01   1.4547653e+01   2.9055861e+01
  -2.8132066e+01   2.2308230e+00   5.9596143e+01
  -2.8130040e+01   9.8757900e+00   5.0160136e+01
  -2.8127087e+01  -1.9646210e+00   4.5898156e+01
  -2.8126491e+01   1.8952950e+00   5.2620814e+01
  -2.8121462e+01   6.0761210e+00   2.9569647e+01
  -2.8113039e+01   3.9043240e+00   2.9494974e+01
  -2.8102076e+01   1.3471010e+00   4.5434764e+01
  -2.8101954e+01   1.1682050e+00   3.5729162e+01
  -2.8095674e+01   1.6825910e+00   4.5731277e+01
  -2.8094527e+01   1.4773603e+01   2.9625011e+01
  -2.8083856e+01   2.1832237e+01   4.5126099e+01
  -2.8080786e+01   9.0874000e-01   3.5345949e+01
  -2.8079099e+01  -1.0527790e+00   5.4305502e+01
  -2.8068377e+01   1.5248053e+01   2.7468461e+01
  -2.8054310e+01   2.0112440e+00   4.6098323e+01
  -2.8051477e+01   6.2006530e+00   4.3363661e+01
  -2.8046177e+01   9.3948530e+00   5.9599961e+01
  -2.8037486e+01   1.4583575e+01   2.2130210e+01
  -2.8030283e+01   3.7987200e+00   4.1293256e+01
  -2.8023777e+01   1.4586853e+01   2.9086661e+01
  -2.8022861e+01   5.8361200e-01   3.4957420e+01
  -2.8008750e+01   7.0171690e+00   5.1214182e+01
  -2.8007642e+01   1.0043750e+00   4.5190567e+01
  -2.8005957e+01   3.2650370e+00   4.4789800e+01
  -2.7993060e+01   2.0542308e+01   3.7922090e+01
  -2.7992177e+01   6.6269530e+00   4.3311861e+01
  -2.7990677e+01   1.0638253e+01   3.3061661e+01
  -2.7960177e+01   1.8508353e+01   3.6482661e+01
  -2.7947777e+01   1.3028053e+01   5.7662861e+01
  -2.7945151e+01   2.2276700e-01   3.4566002e+01
  -2.7944629e+01   2.3327890e+00   4.6523489e+01
  -2.7939570e+01   1.0065008e+01   5.0693523e+01
  -2.7932737e+01   1.2381135e+01   2.4622236e+01
  -2.7918837e+01   5.8057820e+00   5.5794657e+01
  -2.7914877e+01   6.7397530e+00   2.1872761e+01
  -2.7914830e+01   2.0712966e+01   2.8877010e+01
  -2.7907617e+01   4.1978250e+00   4.1630707e+01
  -2.7900601e+01   6.4288120e+00   2.9244590e+01
  -2.7888248e+01   1.3562080e+00   3.6104389e+01
  -2.7884277e+01   1.5046530e+00   5.2953761e+01
  -2.7883665e+01   5.8318470e+00   5.4201929e+01
  -2.7876594e+01   7.4023960e+00   4.7666023e+01
  -2.7874377e+01   1.9615453e+01   3.1966461e+01
  -2.7874301e+01   7.3125270e+00   5.1662572e+01
  -2.7870062e+01   1.5423702e+01   2.6961710e+01
  -2.7864249e+01  -1.4383400e-01   3.4174118e+01
  -2.7858187e+01   1.7015684e+01   2.5097468e+01
  -2.7852711e+01   1.4365828e+01   2.9540812e+01
  -2.7849892e+01   8.6953040e+00   5.9796758e+01
  -2.7846677e+01   5.0724530e+00   4.9213561e+01
  -2.7845390e+01   6.9125500e+00   4.2793290e+01
  -2.7840480e+01   1.4560396e+01   5.4828028e+01
  -2.7840261e+01   1.4334927e+01   5.5245811e+01
  -2.7838917e+01   1.4850314e+01   5.4410614e+01
  -2.7838192e+01   1.7642426e+01   4.5107530e+01
  -2.7834523e+01   1.5194285e+01   5.3993565e+01
  -2.7831161e+01   4.6249010e+00   4.1935529e+01
  -2.7827886e+01   4.8830080e+00   4.8803415e+01
  -2.7825831e+01   1.5581750e+01   5.3576882e+01
  -2.7821302e+01  -7.1870100e-01   5.4085642e+01
  -2.7811377e+01   1.6002153e+01   5.3160561e+01
  -2.7806629e+01   1.2864779e+01   2.4661026e+01
  -2.7805921e+01  -1.5582070e+00   4.6012950e+01
  -2.7801177e+01   1.1171953e+01   5.4368061e+01
  -2.7796419e+01  -4.8730800e-01   3.3783535e+01
  -2.7790715e+01   2.2255993e+01   4.5245007e+01
  -2.7785666e+01   2.0743700e+01   3.7365696e+01
  -2.7773039e+01   1.6978512e+01   2.4716015e+01
  -2.7766779e+01   5.0923150e+00   4.2216176e+01
  -2.7764093e+01   1.7586940e+00   5.9627863e+01
  -2.7746136e+01   1.4145738e+01   5.5663956e+01
  -2.7743641e+01   1.3620982e+01   5.7187158e+01
  -2.7743192e+01  -8.1398700e-01   3.3382948e+01
  -2.7742730e+01   7.6082360e+00   5.2112329e+01
  -2.7733761e+01   6.5388600e-01   4.4974573e+01
  -2.7733277e+01   2.6469530e+00   4.6994361e+01
  -2.7727009e+01   6.9441030e+00   3.2619723e+01
  -2.7724183e+01   1.3384444e+01   2.4731891e+01
  -2.7721430e+01   5.5956100e+00   4.2469602e+01
  -2.7717243e+01   1.7699343e+01   4.2859588e+01
  -2.7711667e+01   6.2531610e+00   5.4273957e+01
  -2.7711356e+01   1.0174591e+01   5.1224568e+01
  -2.7706811e+01   6.5626920e+00   2.8798394e+01
  -2.7706077e+01   6.8815300e-01   4.7523161e+01
  -2.7705170e+01   1.5624101e+01   2.6459341e+01
  -2.7704277e+01   6.1294530e+00   4.2692161e+01
  -2.7693442e+01  -1.1384680e+00   3.2977691e+01
  -2.7690955e+01   4.1427120e+00   2.9187512e+01
  -2.7687260e+01   1.2199840e+00   4.7708518e+01
  -2.7681611e+01   1.4144861e+01   2.9994979e+01
  -2.7661503e+01   7.1970860e+00   2.1962236e+01
  -2.7659621e+01   5.8035960e+00   4.3473852e+01
  -2.7659577e+01   1.3511753e+01   4.9954161e+01
  -2.7656271e+01   1.3911715e+01   2.4806241e+01
  -2.7649028e+01   1.8887280e+01   3.6226690e+01
  -2.7642653e+01   1.7534200e+00   4.7812956e+01
  -2.7642377e+01   1.9714353e+01   3.7325861e+01
  -2.7637019e+01  -1.4671610e+00   3.2581384e+01
  -2.7623599e+01   4.0799670e+00   4.7387546e+01
  -2.7618503e+01   1.4867388e+01   2.1918806e+01
  -2.7617340e+01   7.1890130e+00   4.2344065e+01
  -2.7612078e+01   6.2425590e+00   5.5706627e+01
  -2.7607456e+01   8.0771300e+00   5.9974955e+01
  -2.7600132e+01   6.6947410e+00   5.4238619e+01
  -2.7598789e+01   7.8928970e+00   5.2562293e+01
  -2.7597680e+01   1.0680796e+01   3.3484779e+01
  -2.7589244e+01   1.5845442e+01   2.5961445e+01
  -2.7586377e+01   4.3443980e+00   2.8795307e+01
  -2.7576810e+01   1.4415407e+01   2.4851878e+01
  -2.7567393e+01   2.1294400e+00   4.6889855e+01
  -2.7563773e+01  -1.8064750e+00   3.2207646e+01
  -2.7556379e+01  -1.1399020e+00   4.6126585e+01
  -2.7545422e+01   2.2884710e+00   4.7844184e+01
  -2.7543506e+01   4.5209960e+00   2.8249501e+01
  -2.7534335e+01   3.1020700e+00   4.4884544e+01
  -2.7532777e+01   6.6532420e+00   2.8279902e+01
  -2.7528277e+01   4.6674530e+00   2.7580061e+01
  -2.7528001e+01   4.8822860e+00   4.8513019e+01
  -2.7514843e+01  -3.8304100e-01   5.3953587e+01
  -2.7510837e+01   1.3973192e+01   5.6082463e+01
  -2.7510477e+01   1.3923953e+01   3.0449161e+01
  -2.7506069e+01   7.1015640e+00   4.7651091e+01
  -2.7505929e+01   7.1562320e+00   5.4122706e+01
  -2.7505447e+01   1.6091851e+01   2.5467924e+01
  -2.7495384e+01   7.5881610e+00   2.2168998e+01
  -2.7495208e+01   2.2588362e+01   4.5405862e+01
  -2.7495011e+01   1.3594521e+01   5.1527824e+01
  -2.7494041e+01   4.7367530e+00   4.8817506e+01
  -2.7492761e+01   1.9874746e+01   3.1660866e+01
  -2.7489033e+01   1.5159500e+00   3.6475419e+01
  -2.7486946e+01   1.7948134e+01   4.4832896e+01
  -2.7481757e+01   5.8526280e+00   4.2314249e+01
  -2.7476202e+01   4.9542200e+00   2.7060558e+01
  -2.7466546e+01   1.4887875e+01   2.4788013e+01
  -2.7464077e+01   4.9201530e+00   4.9454161e+01
  -2.7463229e+01   2.0850790e+01   3.6870154e+01
  -2.7462898e+01   4.1207890e+00   2.7640579e+01
  -2.7460977e+01   1.5669353e+01   6.0051661e+01
  -2.7459319e+01   7.1160600e-01   5.0050314e+01
  -2.7457847e+01   6.1946200e-01   5.0316364e+01
  -2.7456777e+01   1.0248553e+01   5.1754761e+01
  -2.7456072e+01   1.6238230e+00   4.6784190e+01
  -2.7452753e+01   1.0164850e+00   4.9804441e+01
  -2.7444981e+01  -2.1660200e+00   3.1873244e+01
  -2.7440797e+01   7.6378110e+00   5.3912920e+01
  -2.7440104e+01   1.6366676e+01   2.4978701e+01
  -2.7439363e+01   2.0117559e+01   3.7028401e+01
  -2.7433816e+01   1.5000350e+00   4.9587245e+01
  -2.7427996e+01   2.0923249e+01   2.8891176e+01
  -2.7423322e+01   8.1536680e+00   5.3011298e+01
  -2.7418084e+01   1.3874489e+01   5.6999306e+01
  -2.7416477e+01   8.1396530e+00   5.3595961e+01
  -2.7411032e+01   1.3226673e+01   5.0431728e+01
  -2.7408177e+01   1.6666253e+01   2.4493861e+01
  -2.7399679e+01   5.3051070e+00   2.6661469e+01
  -2.7395945e+01   2.1265560e+00   4.9407720e+01
  -2.7395117e+01  -7.1021300e-01   4.6239041e+01
  -2.7394038e+01   7.9188070e+00   2.2565769e+01
  -2.7388433e+01   1.1306040e+00   4.6677384e+01
  -2.7388326e+01   5.3500310e+00   4.3559234e+01
  -2.7385377e+01   4.7565530e+00   3.3734161e+01
  -2.7381177e+01   2.8251530e+00   4.7856561e+01
  -2.7381147e+01   6.6973800e+00   2.7758232e+01
  -2.7360020e+01   4.3308240e+00   4.7674089e+01
  -2.7357615e+01   1.5031710e+00   5.9674665e+01
  -2.7356347e+01   1.4071579e+01   5.1402267e+01
  -2.7353592e+01   6.5028500e-01   4.6569454e+01
  -2.7347112e+01   1.3145186e+01   5.1747068e+01
  -2.7340668e+01   1.8336800e-01   4.6460420e+01
  -2.7338777e+01  -2.6964500e-01   4.6350301e+01
  -2.7336601e+01   1.9357346e+01   3.6090141e+01
  -2.7335380e+01   3.7609960e+00   2.7834849e+01
  -2.7335324e+01   1.0368666e+01   5.2307621e+01
  -2.7332577e+01   2.8603530e+00   4.9274861e+01
  -2.7332206e+01   1.5350227e+01   2.4519125e+01
  -2.7325548e+01   2.9591700e-01   4.4799729e+01
  -2.7324914e+01   7.4559910e+00   4.1973164e+01
  -2.7324868e+01   7.5552690e+00   6.0128602e+01
  -2.7318035e+01   5.5583660e+00   4.1929221e+01
  -2.7314677e+01   1.6670853e+01   3.5368361e+01
  -2.7309377e+01   1.3226353e+01   3.6464561e+01
  -2.7306306e+01   5.7068250e+00   2.6429180e+01
  -2.7305551e+01   1.8070243e+01   4.2964270e+01
  -2.7303978e+01   4.2701730e+00   4.8809014e+01
  -2.7299393e+01   1.1284660e+01   2.6913598e+01
  -2.7295672e+01   3.2415760e+00   4.8425293e+01
  -2.7293381e+01   6.8576050e+00   3.2906683e+01
  -2.7290595e+01   3.7532450e+00   2.3709160e+01
  -2.7286118e+01   3.4371410e+00   2.3624869e+01
  -2.7284277e+01   3.2098530e+00   4.7491061e+01
  -2.7280651e+01   6.6626110e+00   5.5699972e+01
  -2.7279444e+01   4.7336160e+00   4.7949209e+01
  -2.7278014e+01   1.1217794e+01   5.4709775e+01
  -2.7276047e+01   6.2803700e-01   5.0635853e+01
  -2.7274177e+01   1.1521353e+01   2.7298561e+01
  -2.7271682e+01   3.0528280e+00   2.3388389e+01
  -2.7267134e+01   1.9005442e+01   4.8756879e+01
  -2.7266845e+01   1.6166000e+01   3.5574614e+01
  -2.7262640e+01  -2.5434080e+00   3.1567172e+01
  -2.7260566e+01   1.9256415e+01   4.8403806e+01
  -2.7251124e+01   1.8794813e+01   4.9169321e+01
  -2.7248877e+01   5.2967530e+00   4.8213061e+01
  -2.7248308e+01   2.6159170e+00   2.3048483e+01
  -2.7246684e+01   6.7184260e+00   2.7247844e+01
  -2.7236396e+01   2.0520759e+01   3.6730901e+01
  -2.7230539e+01   5.0522480e+00   3.3138550e+01
  -2.7220388e+01   1.9625932e+01   4.8064473e+01
  -2.7220153e+01   1.5659546e+01   3.5782236e+01
  -2.7216741e+01   2.1419130e+00   2.2653013e+01
  -2.7216301e+01   8.3774310e+00   2.2738610e+01
  -2.7215333e+01   1.8614962e+01   4.9646546e+01
  -2.7210177e+01   3.6579530e+00   4.8994061e+01
  -2.7207833e+01   1.3005657e+01   5.0943274e+01
  -2.7206193e+01   4.8258940e+00   4.3631569e+01
  -2.7205680e+01   5.2447440e+00   4.1534941e+01
  -2.7204689e+01   1.0723328e+01   3.3907903e+01
  -2.7204277e+01   8.3908530e+00   5.3459461e+01
  -2.7203869e+01   1.5101092e+01   2.1686786e+01
  -2.7201953e+01   6.8025380e+00   4.7462998e+01
  -2.7197265e+01   2.2812175e+01   4.5595803e+01
  -2.7180361e+01   1.5143115e+01   3.5998191e+01
  -2.7180345e+01   6.1869040e+00   2.6270315e+01
  -2.7177728e+01   1.6463250e+00   2.2249844e+01
  -2.7174391e+01   1.5737391e+01   2.4175400e+01
  -2.7169430e+01   1.0531732e+01   5.2842644e+01
  -2.7168651e+01   1.3827283e+01   5.6501331e+01
  -2.7164967e+01  -5.1860400e-01   4.8553670e+01
  -2.7160603e+01  -9.9123600e-01   4.8377784e+01
  -2.7158103e+01   1.8485128e+01   5.0177209e+01
  -2.7155630e+01   2.0081280e+01   4.7757461e+01
  -2.7144665e+01   1.8280234e+01   4.4575862e+01
  -2.7143305e+01  -4.0044000e-02   5.3851323e+01
  -2.7138727e+01  -4.9357000e-02   4.8742610e+01
  -2.7137701e+01   5.1536580e+00   3.2235791e+01
  -2.7132012e+01   1.1446580e+00   2.1886839e+01
  -2.7130068e+01   1.6811900e+00   3.6846735e+01
  -2.7127133e+01   6.7326370e+00   2.6729335e+01
  -2.7122777e+01   4.4881530e+00   3.2212061e+01
  -2.7114270e+01   4.2875860e+00   4.3604255e+01
  -2.7113350e+01   3.9788520e+00   2.3251673e+01
  -2.7111609e+01  -1.4672930e+00   4.8211954e+01
  -2.7111144e+01   2.0134036e+01   3.1355270e+01
  -2.7105151e+01   1.6254345e+01   6.0205087e+01
  -2.7104532e+01   1.6587578e+01   2.3985868e+01
  -2.7104195e+01   3.5242500e+00   2.8288403e+01
  -2.7102633e+01   7.7567960e+00   5.3398422e+01
  -2.7092977e+01  -2.9175470e+00   3.1256161e+01
  -2.7086933e+01   4.9207710e+00   4.1151901e+01
  -2.7080340e+01   6.5242000e-01   2.1611863e+01
  -2.7079909e+01   4.1650200e-01   4.8944182e+01
  -2.7077777e+01   1.8424553e+01   5.0749961e+01
  -2.7077137e+01   2.0578843e+01   4.7507686e+01
  -2.7055694e+01   3.7306780e+00   4.3492223e+01
  -2.7049922e+01   1.1423934e+01   2.6463830e+01
  -2.7046190e+01   1.4684858e+01   3.6163300e+01
  -2.7045172e+01   1.2840229e+01   5.1489972e+01
